1,2,3,4,5,6,7,8,9,10,11,12,13,advantage,outcome
1.2507821321487427,-0.1288536936044693,-0.05833057686686516,0.8644981980323792,-0.04376411810517311,-1.4422301054000854,0.6397544145584106,-1.4294745922088623,0.5923377871513367,0.5868853330612183,-1.4536504745483398,-1.2222261428833008,1.0005306005477905,A,Y
-1.2023253440856934,-0.1288536936044693,1.2291259765625,0.8644981980323792,-0.04376411810517311,-2.0549628734588623,0.6397544145584106,-0.7196398973464966,1.6158884763717651,1.1375752687454224,-1.4536504745483398,-1.2222261428833008,1.0005306005477905,A,Y
0.8581381440162659,-0.1288536936044693,1.2291259765625,0.8644981980323792,-0.04376411810517311,1.0233526229858398,0.8076673150062561,1.2458925247192383,-0.01709330826997757,0.26063072681427,-1.4536504745483398,0.08631693571805954,1.0005306005477905,A,N
-0.8408726453781128,1.2069777250289917,-1.8256959915161133,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,0.32304251194000244,-1.5609753131866455,1.11746084690094,-0.7833117842674255,-1.4536504745483398,-0.8750659227371216,1.0005306005477905,A,Y
-0.7234464287757874,-0.1288536936044693,1.2291259765625,-0.915136456489563,-0.04376411810517311,-1.1969306468963623,1.1173694133758545,0.14253965020179749,-0.6078015565872192,-0.14277541637420654,-0.2351084202528,-0.8750659227371216,1.0005306005477905,A,Y
0.494850754737854,-1.1235045194625854,-0.6394053101539612,-0.6472793221473694,-0.04376422241330147,-0.24706996977329254,0.16830678284168243,0.5862101912498474,-0.4542478621006012,-0.0062811365351080894,0.19436971843242645,0.7978569865226746,-0.9994696378707886,D,N
1.146199345588684,-0.1288536936044693,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-0.052038948982954025,0.47767800092697144,-1.1230177879333496,-0.7628694772720337,-0.27644193172454834,-1.4536504745483398,-0.8750659227371216,-0.9994696378707886,D,Y
1.072808027267456,-1.1235045194625854,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,-1.5541818141937256,0.9653613567352295,1.6637790203094482,-0.01709330826997757,-0.14277541637420654,1.3466978073120117,0.7978569269180298,-0.9994696378707886,D,N
0.04899800568819046,0.5275659561157227,0.4827052354812622,-0.1518421471118927,-0.04376412183046341,0.22436776757240295,0.0034926363732665777,-0.17797385156154633,-0.6078015565872192,-0.5285131335258484,0.9158782958984375,0.7978569269180298,1.0005266666412354,A,Y
0.4691637456417084,-1.1235045194625854,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,2.1315550804138184,-2.735811471939087,-1.28016197681427,0.2888908386230469,-1.9266268014907837,0.5476254224777222,1.2745834589004517,-0.9994696378707886,D,Y
0.2655026316642761,-1.1235045194625854,1.2291259765625,0.8644981980323792,-0.04376411810517311,0.5224312543869019,0.47767800092697144,-0.018821561709046364,-0.30232885479927063,0.26063072681427,0.19436970353126526,-0.5424679517745972,1.0005306005477905,A,Y
-1.1803078651428223,-0.1288536936044693,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,-0.24706998467445374,-0.4410693049430847,-1.5609753131866455,0.13197769224643707,0.5868853330612183,-1.4536504745483398,-1.6039187908172607,1.0005306005477905,A,Y
-1.5546040534973145,1.2069777250289917,1.2291259765625,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,0.6397544145584106,-0.318511039018631,-0.6078015565872192,-1.140621542930603,0.19436970353126526,-0.8750659227371216,1.0005306005477905,A,N
0.03248494118452072,-0.1288536936044693,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,-0.34878960251808167,0.32304251194000244,1.8932851552963257,0.7633607983589172,-1.140621542930603,0.9158782958984375,0.42012926936149597,-0.9994696378707886,D,N
0.04899800568819046,0.5275659561157227,0.4827052354812622,-0.1518421471118927,-0.04376412183046341,0.22436776757240295,0.0034926363732665777,-0.17797385156154633,-0.6078015565872192,-0.5285131335258484,0.9158782958984375,0.7978569269180298,1.0005266666412354,A,Y
-0.4647417664527893,-0.1288536936044693,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-0.14918868243694305,-0.1551440954208374,-0.9797295331954956,0.13197769224643707,0.417470782995224,-0.7529764771461487,-0.5424679517745972,1.0005306005477905,A,Y
-0.6005158424377441,1.2069777250289917,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,1.0233526229858398,0.16830676794052124,-0.17797385156154633,-0.6078015565872192,-1.0169023275375366,1.3466978073120117,1.2745834589004517,1.0005306005477905,A,N
-1.7050563097000122,2.03560471534729,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-2.0549628734588623,-1.5120552778244019,-1.5609753131866455,-1.078129768371582,1.1375752687454224,-0.7529764771461487,-0.5424679517745972,-0.9994696378707886,D,N
0.0930328443646431,-1.1235045194625854,1.2291259765625,-0.915136456489563,-0.04376411810517311,-0.793269157409668,-0.30101490020751953,-0.318511039018631,-0.9193413853645325,-0.14277541637420654,0.5476254224777222,0.7978569269180298,-0.9994696378707886,D,Y
-1.2133339643478394,1.2069777250289917,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-0.9230793714523315,1.5895090103149414,0.14253965020179749,-0.30232885479927063,0.7607721090316772,0.19436970353126526,0.42012926936149597,-0.9994696378707886,D,Y
0.6985118389129639,-1.1235045194625854,-0.05833057686686516,-0.6472793221473694,-0.04376411810517311,0.6309856176376343,-1.9269938468933105,0.29510536789894104,0.13197769224643707,-0.5285131335258484,-0.7529764771461487,1.2745834589004517,-0.9994696378707886,D,Y
-1.442682147026062,0.5275659561157227,0.4827052354812622,-0.6472793221473694,-0.04376411810517311,-0.24706998467445374,0.16830676794052124,-0.318511039018631,-0.30232885479927063,0.417470782995224,0.9158782958984375,1.2745834589004517,1.0005306005477905,A,Y
0.7003466486930847,-1.1235045194625854,-0.05833057686686516,-0.1518421471118927,-0.04376411810517311,-0.9230793714523315,0.32304251194000244,1.4416826963424683,-0.30232885479927063,-0.4065386652946472,1.3466978073120117,1.9980597496032715,-0.9994696378707886,D,N
-1.3876385688781738,1.2069777250289917,-1.8256959915161133,0.8644981980323792,-0.04376411810517311,0.4175247550010681,-1.3801137208938599,-2.098083019256592,0.5923377871513367,-0.27644193172454834,-1.4536504745483398,-2.153923988342285,1.0005306005477905,A,Y
0.7095205783843994,0.5275659561157227,0.4827052354812622,-1.3220497369766235,-0.04376411810517311,1.237234354019165,-1.094990849494934,0.8872049450874329,0.13197769224643707,-0.653937041759491,-0.7529764771461487,0.42012926936149597,-0.9994696378707886,D,N
1.503982424736023,0.5275659561157227,-1.8256959915161133,0.8644981980323792,-0.04376411810517311,0.9128541350364685,-0.30101490020751953,0.14253965020179749,0.2888908386230469,-0.9009944796562195,0.9158782958984375,1.2745834589004517,-0.9994696378707886,D,N
1.4764606952667236,-0.1288536936044693,-1.5091012716293335,-1.3220497369766235,-0.04376411810517311,2.6169931888580322,-0.4410693049430847,-0.4530339241027832,-1.9311589002609253,-2.050295829772949,0.9158782958984375,-0.2205193042755127,1.0005306005477905,A,N
-1.607812762260437,0.5275659561157227,-0.05833057686686516,-0.915136456489563,-0.04376411810517311,-0.9230793714523315,0.003492636838927865,0.29510536789894104,-0.1550629436969757,-0.27644193172454834,-0.2351084202528,0.08631693571805954,-0.9994696378707886,D,N
0.494850754737854,-1.1235045194625854,-0.6394053101539612,-0.6472793221473694,-0.04376422241330147,-0.24706996977329254,0.16830678284168243,0.5862101912498474,-0.4542478621006012,-0.0062811365351080894,0.19436971843242645,0.7978569865226746,-0.9994696378707886,D,N
-1.0426989793777466,2.911992311477661,-0.05833057686686516,0.8644981980323792,-0.04376411810517311,0.13630765676498413,0.16830676794052124,0.29510536789894104,-1.3464475870132446,1.4663166999816895,-1.4536504745483398,-0.8750659227371216,-0.9994696378707886,D,Y
1.5828782320022583,0.5275659561157227,0.4827052354812622,-1.3220497369766235,2.5512866973876953,-0.14918868243694305,-0.9503033757209778,1.2458925247192383,-0.6078015565872192,-1.6451349258422852,0.5476254224777222,1.2745834589004517,-0.9994696378707886,D,N
1.1590428352355957,0.5275659561157227,-0.6394053101539612,0.8644981980323792,-0.04376411810517311,-0.24706998467445374,0.16830676794052124,-1.8360655307769775,-0.4542478919029236,0.417470782995224,-1.4536504745483398,-0.5424679517745972,1.0005306005477905,A,Y
1.371877908706665,-0.1288536936044693,0.4827052354812622,0.8644981980323792,-0.04376411810517311,0.7369944453239441,-0.30101490020751953,-0.318511039018631,0.44000759720802307,-0.4065386652946472,-1.4536504745483398,-0.2205193042755127,1.0005306005477905,A,Y
1.5480172634124756,1.2069777250289917,0.4827052354812622,-0.915136456489563,-0.04376411810517311,-0.34878960251808167,-1.094990849494934,-0.17797385156154633,-0.6078015565872192,0.5868853330612183,-0.7529764771461487,-0.5424679517745972,1.0005306005477905,A,N
0.5755812525749207,-0.1288536936044693,2.0931999683380127,0.8644981980323792,-0.04376411810517311,-0.9230793714523315,0.8076673150062561,-0.5851370692253113,-0.6078015565872192,-0.00628115376457572,-1.4536504745483398,-0.8750659227371216,1.0005306005477905,A,Y
0.494850754737854,-1.1235045194625854,-0.6394053101539612,-0.6472793221473694,-0.04376422241330147,-0.24706996977329254,0.16830678284168243,0.5862101912498474,-0.4542478621006012,-0.0062811365351080894,0.19436971843242645,0.7978569865226746,-0.9994696378707886,D,N
-1.0133424997329712,-0.1288536936044693,0.4827052354812622,0.8644981980323792,-0.04376411810517311,0.6309856176376343,0.003492636838927865,0.14253965020179749,0.2888908386230469,0.12403617799282074,-0.7529764771461487,-0.5424679517745972,1.0005306005477905,A,Y
1.3773822784423828,0.5275659561157227,-0.05833057686686516,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,0.6397544145584106,-0.17797385156154633,-0.1550629436969757,-0.653937041759491,0.9158782958984375,-0.2205193042755127,-0.9994696378707886,D,Y
-0.26108065247535706,-1.1235045194625854,-1.2883450984954834,-0.20604486763477325,-0.04376411810517311,-0.46830761432647705,0.32304251194000244,0.14253965020179749,-0.7628694772720337,-0.653937041759491,0.9158782958984375,1.2745834589004517,-0.9994696378707886,D,Y
0.04899800568819046,0.5275659561157227,0.4827052354812622,-0.1518421471118927,-0.04376412183046341,0.22436776757240295,0.0034926363732665777,-0.17797385156154633,-0.6078015565872192,-0.5285131335258484,0.9158782958984375,0.7978569269180298,1.0005266666412354,A,Y
-1.0115076303482056,0.5275659561157227,-1.5091012716293335,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,0.32304251194000244,-0.5851370692253113,-0.01709330826997757,1.1375752687454224,-0.7529764771461487,-1.2222261428833008,1.0005306005477905,A,Y
0.04899800568819046,0.5275659561157227,0.4827052354812622,-0.1518421471118927,-0.04376412183046341,0.22436776757240295,0.0034926363732665777,-0.17797385156154633,-0.6078015565872192,-0.5285131335258484,0.9158782958984375,0.7978569269180298,1.0005266666412354,A,Y
-0.6610637307167053,-1.1235045194625854,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,0.6309856176376343,0.003492636838927865,-0.5851370692253113,0.44000759720802307,-0.4065386652946472,-0.2351084202528,1.2745834589004517,1.0005306005477905,A,Y
0.953546941280365,-0.1288536936044693,1.2291259765625,0.8644981980323792,-0.04376411810517311,-2.7629714012145996,1.2898952960968018,-0.5851370692253113,0.7633607983589172,-0.5285131335258484,0.5476254224777222,0.08631693571805954,-0.9994696378707886,D,N
-0.5087766051292419,0.5275659561157227,-0.6394053101539612,0.8644981980323792,-0.04376411810517311,0.9128541350364685,-0.6968896985054016,1.2458925247192383,-0.30232885479927063,0.26063072681427,-0.2351084202528,0.08631693571805954,-0.9994696378707886,D,N
0.32788529992103577,-1.1235045194625854,-1.8256959915161133,-0.1518421471118927,-0.04376411810517311,-0.052038948982954025,-1.9269938468933105,1.6637790203094482,-0.01709330826997757,-0.4065386652946472,-0.7529764771461487,-0.5424679517745972,-0.9994696378707886,D,N
-1.0335251092910767,0.5275659561157227,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,1.1173694133758545,-0.318511039018631,-0.6078015565872192,0.12403617799282074,0.19436970353126526,0.7978569269180298,-0.9994696378707886,D,N
1.6782870292663574,-1.1235045194625854,-0.6394053101539612,-1.3220497369766235,-0.04376411810517311,0.31350019574165344,-0.5769118666648865,-0.318511039018631,-1.4834946393966675,-0.9009944796562195,-1.4536504745483398,0.7978569269180298,-0.9994696378707886,D,N
-0.4335504174232483,-1.1235045194625854,-0.6394053101539612,0.8644981980323792,-0.04376411810517311,0.4175247550010681,-0.5769118666648865,-0.4530339241027832,0.7633607983589172,1.1375752687454224,-1.4536504745483398,-0.5424679517745972,-0.9994696378707886,D,Y
0.6324595808982849,-1.1235045194625854,1.2291259765625,0.8644981980323792,-0.04376411810517311,-0.46830761432647705,0.32304251194000244,0.8872049450874329,-0.1550629436969757,0.7607721090316772,-0.2351084202528,0.08631693571805954,-0.9994696378707886,D,N
-1.5821257829666138,2.03560471534729,1.2291259765625,-0.1518421471118927,-0.04376411810517311,-2.0549628734588623,1.4584800004959106,-0.9797295331954956,0.5923377871513367,1.4663166999816895,-0.2351084202528,-1.2222261428833008,-0.9994696378707886,D,Y
0.5462247133255005,-0.1288536936044693,0.4827052354812622,0.8644981980323792,-0.04376411810517311,-1.3312004804611206,0.8076673150062561,-1.28016197681427,-1.078129768371582,-0.14277541637420654,-0.2351084202528,0.42012926936149597,1.0005306005477905,A,N
1.474625825881958,-1.1235045194625854,0.4827052354812622,-1.3220497369766235,-0.04376411810517311,1.3758937120437622,-0.6968896985054016,2.9139041900634766,3.474417209625244,-0.7833117842674255,0.9158782958984375,1.9980597496032715,-0.9994696378707886,D,Y
0.46549418568611145,-0.1288536936044693,0.4827052354812622,-0.1518421471118927,-0.04376411810517311,-0.9230793714523315,-0.30101490020751953,-0.17797385156154633,-1.9311589002609253,-0.27644193172454834,0.5476254224777222,-1.6039187908172607,-0.9994696378707886,D,Y
-1.0720555782318115,-0.1288536936044693,-0.6394053101539612,0.8644981980323792,-0.04376411810517311,-0.5814619064331055,1.5895090103149414,0.5862101912498474,0.13197769224643707,0.417470782995224,1.3466978073120117,1.9980597496032715,1.0005306005477905,A,N
1.300321340560913,-0.1288536936044693,2.0931999683380127,0.8644981980323792,-0.04376411810517311,-0.793269157409668,0.9653613567352295,-0.318511039018631,1.8240562677383423,1.4663166999816895,-0.7529764771461487,0.08631693571805954,1.0005306005477905,A,Y
0.04899800568819046,0.5275659561157227,0.4827052354812622,-0.1518421471118927,-0.04376412183046341,0.22436776757240295,0.0034926363732665777,-0.17797385156154633,-0.6078015565872192,-0.5285131335258484,0.9158782958984375,0.7978569269180298,1.0005266666412354,A,Y
1.5406781435012817,-1.1235045194625854,-0.6394053101539612,-1.3220497369766235,-4.798619270324707,1.0233526229858398,-1.094990849494934,-0.4530339241027832,-0.1550629436969757,-1.260801076889038,0.19436970353126526,0.42012926936149597,-0.9994696378707886,D,N
-1.0225163698196411,1.2069777250289917,-1.2883450984954834,0.8644981980323792,-0.04376411810517311,-2.0549628734588623,0.47767800092697144,-1.1230177879333496,1.6158884763717651,0.5868853330612183,-0.7529764771461487,-0.5424679517745972,-0.9994696378707886,D,Y
1.5149911642074585,-0.1288536936044693,0.4827052354812622,-1.3220497369766235,-0.04376411810517311,-0.46830761432647705,0.9653613567352295,-0.018821561709046364,0.44000759720802307,-0.00628115376457572,0.9158782958984375,1.9980597496032715,-0.9994696378707886,D,N
-0.013384683057665825,-1.1235045194625854,-0.05833057686686516,0.8644981980323792,-0.04376411810517311,0.4175247550010681,1.2898952960968018,1.0672214031219482,-0.01709330826997757,-0.4065386652946472,0.5476254224777222,0.08631693571805954,-0.9994696378707886,D,N
0.4086158573627472,-0.1288536936044693,0.4827052354812622,-1.3220497369766235,-0.04376411810517311,0.5224312543869019,-0.9503033757209778,1.0672214031219482,-0.30232885479927063,0.5868853330612183,-0.2351084202528,0.08631693571805954,-0.9994696378707886,D,Y
